#iter.	 ime 	 mass 	 bozon 	 px1 	 py1 	 pz1 	 px2 	 py2 	 pz2
8709. 	b	4.18	0	-17.6	-73.8	-55.2	-2.4	-16.2	-4.8
8710. 	W	80.379	1	-79.2	-73.8	-82.8	-10.8	-16.2	-7.2
8711. 	b	4.18	0	86.24	78.72	38.64	11.76	17.28	3.36
8712. 	b	4.18	0	3.52	-75.44	-25.76	0.48	-16.56	-2.24
8713. 	b	4.18	0	12.32	-9.84	1.84	1.68	-2.16	0.16
8714. 	Z	91.187	1	-35.2	26.24	-71.76	-4.8	5.76	-6.24
8715. 	b	4.18	0	-24.64	1.64	-42.32	-3.36	0.36	-3.68
8716. 	W	80.379	1	-61.6	73.8	29.44	-8.4	16.2	2.56
8717. 	W	80.379	1	-63.36	63.96	-29.44	-8.64	14.04	-2.56
8718. 	W	80.379	1	-77.44	-24.6	40.48	-10.56	-5.4	3.52
8719. 	b	4.18	0	15.84	-9.84	-62.56	2.16	-2.16	-5.44
8720. 	b	4.18	0	-31.68	-34.44	-75.44	-4.32	-7.56	-6.56
8721. 	W	80.379	1	-70.4	54.12	77.28	-9.6	11.88	6.72
8722. 	W	80.379	1	-80.96	-36.08	-23.92	-11.04	-7.92	-2.08
8723. 	b	4.18	0	-24.64	-27.88	11.04	-3.36	-6.12	0.96
8724. 	b	4.18	0	3.52	0	-66.24	0.48	0	-5.76
8725. 	b	4.18	0	88	32.8	71.76	12	7.2	6.24
8726. 	b	4.18	0	10.56	55.76	-1.84	1.44	12.24	-0.16
8727. 	W	80.379	1	-75.68	54.12	66.24	-10.32	11.88	5.76
8728. 	W	80.379	1	-65.12	4.92	47.84	-8.88	1.08	4.16
8729. 	Tau	1.777	0	-47.52	-14.76	1.84	-6.48	-3.24	0.16
8730. 	W	80.379	1	-54.56	-31.16	-16.56	-7.44	-6.84	-1.44
8731. 	b	4.18	0	66.88	67.24	62.56	9.12	14.76	5.44
8732. 	W	80.379	1	-73.92	75.44	47.84	-10.08	16.56	4.16
8733. 	b	4.18	0	22.88	-31.16	80.96	3.12	-6.84	7.04
8734. 	b	4.18	0	-1.76	50.84	33.12	-0.24	11.16	2.88
8735. 	b	4.18	0	17.6	1.64	-3.68	2.4	0.36	-0.32
8736. 	W	80.379	1	-59.84	-54.12	-84.64	-8.16	-11.88	-7.36
8737. 	W	80.379	1	-84.48	63.96	84.64	-11.52	14.04	7.36
8738. 	b	4.18	0	72.16	45.92	79.12	9.84	10.08	6.88
8739. 	W	80.379	1	-54.56	-80.36	-7.36	-7.44	-17.64	-0.64
8740. 	W	80.379	1	-82.72	57.4	34.96	-11.28	12.6	3.04
8741. 	b	4.18	0	-24.64	-75.44	-88.32	-3.36	-16.56	-7.68
8742. 	b	4.18	0	35.2	3.28	36.8	4.8	0.72	3.2
8743. 	b	4.18	0	80.96	36.08	84.64	11.04	7.92	7.36
8744. 	b	4.18	0	59.84	-68.88	-84.64	8.16	-15.12	-7.36
8745. 	b	4.18	0	84.48	-55.76	-77.28	11.52	-12.24	-6.72
8746. 	Tau	1.777	0	-49.28	65.6	-3.68	-6.72	14.4	-0.32
8747. 	b	4.18	0	68.64	26.24	-38.64	9.36	5.76	-3.36
8748. 	b	4.18	0	51.04	-34.44	-68.08	6.96	-7.56	-5.92
8749. 	b	4.18	0	-1.76	41	-40.48	-0.24	9	-3.52
8750. 	b	4.18	0	17.6	42.64	3.68	2.4	9.36	0.32
8751. 	b	4.18	0	49.28	-3.28	68.08	6.72	-0.72	5.92
8752. 	b	4.18	0	35.2	70.52	27.6	4.8	15.48	2.4
8753. 	Tau	1.777	0	-45.76	-70.52	33.12	-6.24	-15.48	2.88
8754. 	b	4.18	0	15.84	-32.8	38.64	2.16	-7.2	3.36
8755. 	b	4.18	0	-14.08	27.88	-68.08	-1.92	6.12	-5.92
8756. 	b	4.18	0	-12.32	34.44	-27.6	-1.68	7.56	-2.4
8757. 	b	4.18	0	22.88	34.44	-75.44	3.12	7.56	-6.56
8758. 	W	80.379	1	-77.44	-42.64	-33.12	-10.56	-9.36	-2.88
8759. 	b	4.18	0	-22.88	45.92	-25.76	-3.12	10.08	-2.24
8760. 	b	4.18	0	84.48	18.04	18.4	11.52	3.96	1.6
8761. 	b	4.18	0	-17.6	-54.12	-18.4	-2.4	-11.88	-1.6
8762. 	b	4.18	0	38.72	41	-9.2	5.28	9	-0.8
8763. 	b	4.18	0	28.16	-59.04	44.16	3.84	-12.96	3.84
8764. 	W	80.379	1	-63.36	54.12	-90.16	-8.64	11.88	-7.84
8765. 	b	4.18	0	80.96	0	-44.16	11.04	0	-3.84
8766. 	W	80.379	1	-73.92	-65.6	-79.12	-10.08	-14.4	-6.88
8767. 	Tau	1.777	0	-45.76	57.4	-64.4	-6.24	12.6	-5.6
8768. 	b	4.18	0	66.88	8.2	64.4	9.12	1.8	5.6
8769. 	W	80.379	1	-80.96	-68.88	-11.04	-11.04	-15.12	-0.96
8770. 	b	4.18	0	10.56	-52.48	-9.2	1.44	-11.52	-0.8
8771. 	b	4.18	0	-14.08	-80.36	-46	-1.92	-17.64	-4
8772. 	b	4.18	0	70.4	3.28	86.48	9.6	0.72	7.52
8773. 	Tau	1.777	0	-45.76	-4.92	47.84	-6.24	-1.08	4.16
8774. 	b	4.18	0	54.56	19.68	16.56	7.44	4.32	1.44
8775. 	b	4.18	0	40.48	-27.88	90.16	5.52	-6.12	7.84
8776. 	W	80.379	1	-70.4	78.72	31.28	-9.6	17.28	2.72
8777. 	W	80.379	1	-70.4	18.04	51.52	-9.6	3.96	4.48
8778. 	b	4.18	0	72.16	-29.52	49.68	9.84	-6.48	4.32
8779. 	Tau	1.777	0	-47.52	63.96	12.88	-6.48	14.04	1.12
8780. 	b	4.18	0	31.68	16.4	0	4.32	3.6	0
8781. 	b	4.18	0	-7.04	-8.2	-42.32	-0.96	-1.8	-3.68
8782. 	b	4.18	0	33.44	19.68	5.52	4.56	4.32	0.48
8783. 	b	4.18	0	-8.8	-77.08	-55.2	-1.2	-16.92	-4.8
8784. 	W	80.379	1	-66.88	-32.8	84.64	-9.12	-7.2	7.36
8785. 	W	80.379	1	-70.4	-19.68	51.52	-9.6	-4.32	4.48
8786. 	b	4.18	0	-31.68	67.24	-57.04	-4.32	14.76	-4.96
8787. 	b	4.18	0	19.36	-62.32	-58.88	2.64	-13.68	-5.12
8788. 	b	4.18	0	22.88	82	71.76	3.12	18	6.24
8789. 	b	4.18	0	51.04	-19.68	-3.68	6.96	-4.32	-0.32
8790. 	b	4.18	0	86.24	-1.64	-47.84	11.76	-0.36	-4.16
8791. 	b	4.18	0	10.56	-50.84	60.72	1.44	-11.16	5.28
8792. 	W	80.379	1	-66.88	57.4	-46	-9.12	12.6	-4
8793. 	b	4.18	0	10.56	77.08	12.88	1.44	16.92	1.12
8794. 	b	4.18	0	22.88	57.4	-33.12	3.12	12.6	-2.88
8795. 	b	4.18	0	1.76	-13.12	-34.96	0.24	-2.88	-3.04
8796. 	W	80.379	1	-58.08	78.72	53.36	-7.92	17.28	4.64
8797. 	b	4.18	0	-26.4	-34.44	84.64	-3.6	-7.56	7.36
8798. 	W	80.379	1	-82.72	-31.16	14.72	-11.28	-6.84	1.28
8799. 	b	4.18	0	-26.4	-50.84	55.2	-3.6	-11.16	4.8
8800. 	b	4.18	0	77.44	29.52	-80.96	10.56	6.48	-7.04
8801. 	b	4.18	0	66.88	-1.64	-80.96	9.12	-0.36	-7.04
8802. 	b	4.18	0	82.72	-4.92	-42.32	11.28	-1.08	-3.68
8803. 	b	4.18	0	77.44	75.44	27.6	10.56	16.56	2.4
8804. 	b	4.18	0	73.92	31.16	-27.6	10.08	6.84	-2.4
8805. 	b	4.18	0	45.76	59.04	22.08	6.24	12.96	1.92
8806. 	W	80.379	1	-63.36	-8.2	53.36	-8.64	-1.8	4.64
8807. 	W	80.379	1	-59.84	-73.8	49.68	-8.16	-16.2	4.32
8808. 	b	4.18	0	10.56	-8.2	-64.4	1.44	-1.8	-5.6
8809. 	b	4.18	0	80.96	31.16	-49.68	11.04	6.84	-4.32
8810. 	W	80.379	1	-66.88	-63.96	-25.76	-9.12	-14.04	-2.24
8811. 	b	4.18	0	-15.84	6.56	51.52	-2.16	1.44	4.48
8812. 	W	80.379	1	-65.12	-4.92	71.76	-8.88	-1.08	6.24
8813. 	b	4.18	0	-24.64	68.88	-88.32	-3.36	15.12	-7.68
8814. 	b	4.18	0	15.84	11.48	82.8	2.16	2.52	7.2
8815. 	W	80.379	1	-79.2	82	-40.48	-10.8	18	-3.52
8816. 	Z	91.187	1	-38.72	68.88	57.04	-5.28	15.12	4.96
8817. 	b	4.18	0	58.08	63.96	-46	7.92	14.04	-4
8818. 	b	4.18	0	-28.16	55.76	68.08	-3.84	12.24	5.92
8819. 	W	80.379	1	-77.44	59.04	12.88	-10.56	12.96	1.12
8820. 	b	4.18	0	86.24	45.92	5.52	11.76	10.08	0.48
8821. 	b	4.18	0	-5.28	49.2	3.68	-0.72	10.8	0.32
8822. 	b	4.18	0	47.52	65.6	-77.28	6.48	14.4	-6.72
8823. 	b	4.18	0	73.92	-24.6	-40.48	10.08	-5.4	-3.52
8824. 	W	80.379	1	-63.36	80.36	3.68	-8.64	17.64	0.32
8825. 	W	80.379	1	-73.92	14.76	-34.96	-10.08	3.24	-3.04
8826. 	W	80.379	1	-54.56	-19.68	-20.24	-7.44	-4.32	-1.76
8827. 	W	80.379	1	-79.2	-4.92	-46	-10.8	-1.08	-4
8828. 	b	4.18	0	24.64	42.64	-47.84	3.36	9.36	-4.16
8829. 	b	4.18	0	-26.4	70.52	-69.92	-3.6	15.48	-6.08
8830. 	b	4.18	0	-24.64	14.76	-16.56	-3.36	3.24	-1.44
8831. 	W	80.379	1	-70.4	59.04	-82.8	-9.6	12.96	-7.2
8832. 	Z	91.187	1	-38.72	16.4	44.16	-5.28	3.6	3.84
8833. 	W	80.379	1	-63.36	37.72	38.64	-8.64	8.28	3.36
8834. 	b	4.18	0	21.12	-63.96	90.16	2.88	-14.04	7.84
8835. 	b	4.18	0	10.56	-57.4	47.84	1.44	-12.6	4.16
8836. 	Tau	1.777	0	-42.24	-22.96	-12.88	-5.76	-5.04	-1.12
8837. 	b	4.18	0	8.8	77.08	71.76	1.2	16.92	6.24
8838. 	b	4.18	0	61.6	31.16	-5.52	8.4	6.84	-0.48
8839. 	b	4.18	0	70.4	-34.44	-66.24	9.6	-7.56	-5.76
8840. 	b	4.18	0	63.36	32.8	-7.36	8.64	7.2	-0.64
8841. 	W	80.379	1	-77.44	57.4	-38.64	-10.56	12.6	-3.36
8842. 	b	4.18	0	77.44	-49.2	-18.4	10.56	-10.8	-1.6
8843. 	b	4.18	0	3.52	-80.36	-49.68	0.48	-17.64	-4.32
8844. 	b	4.18	0	-12.32	-14.76	75.44	-1.68	-3.24	6.56
8845. 	b	4.18	0	61.6	-60.68	58.88	8.4	-13.32	5.12
8846. 	b	4.18	0	72.16	-45.92	49.68	9.84	-10.08	4.32
8847. 	W	80.379	1	-70.4	21.32	3.68	-9.6	4.68	0.32
8848. 	W	80.379	1	-66.88	11.48	-11.04	-9.12	2.52	-0.96
8849. 	b	4.18	0	72.16	45.92	40.48	9.84	10.08	3.52
8850. 	W	80.379	1	-68.64	50.84	80.96	-9.36	11.16	7.04
8851. 	b	4.18	0	47.52	-26.24	-20.24	6.48	-5.76	-1.76
8852. 	b	4.18	0	38.72	78.72	86.48	5.28	17.28	7.52
8853. 	b	4.18	0	-29.92	-4.92	64.4	-4.08	-1.08	5.6
8854. 	b	4.18	0	12.32	-63.96	-68.08	1.68	-14.04	-5.92
8855. 	b	4.18	0	-8.8	27.88	-42.32	-1.2	6.12	-3.68
8856. 	W	80.379	1	-59.84	42.64	79.12	-8.16	9.36	6.88
8857. 	b	4.18	0	-12.32	-13.12	-73.6	-1.68	-2.88	-6.4
8858. 	b	4.18	0	26.4	-62.32	71.76	3.6	-13.68	6.24
8859. 	b	4.18	0	-5.28	36.08	-22.08	-0.72	7.92	-1.92
8860. 	b	4.18	0	44	41	80.96	6	9	7.04
8861. 	b	4.18	0	40.48	45.92	46	5.52	10.08	4
8862. 	W	80.379	1	-51.04	42.64	79.12	-6.96	9.36	6.88
8863. 	b	4.18	0	-10.56	-80.36	22.08	-1.44	-17.64	1.92
8864. 	b	4.18	0	-31.68	-63.96	92	-4.32	-14.04	8
8865. 	b	4.18	0	8.8	54.12	27.6	1.2	11.88	2.4
8866. 	b	4.18	0	68.64	-44.28	-18.4	9.36	-9.72	-1.6
8867. 	b	4.18	0	66.88	57.4	-47.84	9.12	12.6	-4.16
8868. 	b	4.18	0	49.28	45.92	73.6	6.72	10.08	6.4
8869. 	Z	91.187	1	-38.72	37.72	-9.2	-5.28	8.28	-0.8
8870. 	b	4.18	0	5.28	-24.6	-60.72	0.72	-5.4	-5.28
8871. 	b	4.18	0	-19.36	39.36	42.32	-2.64	8.64	3.68
8872. 	b	4.18	0	0	-24.6	36.8	0	-5.4	3.2
8873. 	Tau	1.777	0	-47.52	-37.72	-58.88	-6.48	-8.28	-5.12
8874. 	b	4.18	0	22.88	-57.4	-31.28	3.12	-12.6	-2.72
8875. 	b	4.18	0	-29.92	39.36	49.68	-4.08	8.64	4.32
8876. 	b	4.18	0	-10.56	14.76	60.72	-1.44	3.24	5.28
8877. 	b	4.18	0	3.52	-41	12.88	0.48	-9	1.12
8878. 	b	4.18	0	19.36	-72.16	64.4	2.64	-15.84	5.6
8879. 	b	4.18	0	44	19.68	-34.96	6	4.32	-3.04
8880. 	Tau	1.777	0	-49.28	-6.56	1.84	-6.72	-1.44	0.16
8881. 	b	4.18	0	47.52	-34.44	-51.52	6.48	-7.56	-4.48
8882. 	b	4.18	0	65.12	45.92	-25.76	8.88	10.08	-2.24
8883. 	W	80.379	1	-84.48	-73.8	-71.76	-11.52	-16.2	-6.24
8884. 	b	4.18	0	36.96	-37.72	51.52	5.04	-8.28	4.48
8885. 	b	4.18	0	35.2	32.8	77.28	4.8	7.2	6.72
8886. 	Tau	1.777	0	-45.76	47.56	-34.96	-6.24	10.44	-3.04
8887. 	b	4.18	0	82.72	-6.56	-82.8	11.28	-1.44	-7.2
8888. 	b	4.18	0	54.56	-44.28	11.04	7.44	-9.72	0.96
8889. 	b	4.18	0	-1.76	-62.32	73.6	-0.24	-13.68	6.4
8890. 	b	4.18	0	-14.08	73.8	20.24	-1.92	16.2	1.76
8891. 	b	4.18	0	7.04	1.64	27.6	0.96	0.36	2.4
8892. 	b	4.18	0	88	55.76	-7.36	12	12.24	-0.64
8893. 	b	4.18	0	-33.44	45.92	44.16	-4.56	10.08	3.84
8894. 	b	4.18	0	77.44	55.76	-58.88	10.56	12.24	-5.12
8895. 	W	80.379	1	-77.44	-13.12	-33.12	-10.56	-2.88	-2.88
8896. 	b	4.18	0	59.84	13.12	-5.52	8.16	2.88	-0.48
8897. 	Z	91.187	1	-36.96	42.64	-44.16	-5.04	9.36	-3.84
8898. 	b	4.18	0	49.28	-19.68	49.68	6.72	-4.32	4.32
8899. 	W	80.379	1	-56.32	-42.64	-58.88	-7.68	-9.36	-5.12
8900. 	b	4.18	0	28.16	-45.92	-55.2	3.84	-10.08	-4.8
8901. 	b	4.18	0	63.36	-72.16	16.56	8.64	-15.84	1.44
8902. 	b	4.18	0	-3.52	44.28	-20.24	-0.48	9.72	-1.76
8903. 	b	4.18	0	31.68	-75.44	27.6	4.32	-16.56	2.4
8904. 	b	4.18	0	35.2	-9.84	77.28	4.8	-2.16	6.72
8905. 	b	4.18	0	-28.16	-80.36	-7.36	-3.84	-17.64	-0.64
8906. 	b	4.18	0	-33.44	59.04	86.48	-4.56	12.96	7.52
8907. 	b	4.18	0	88	3.28	42.32	12	0.72	3.68
8908. 	b	4.18	0	82.72	-6.56	46	11.28	-1.44	4
8909. 	Tau	1.777	0	-42.24	-59.04	69.92	-5.76	-12.96	6.08
8910. 	b	4.18	0	26.4	-67.24	12.88	3.6	-14.76	1.12
8911. 	Tau	1.777	0	-45.76	-1.64	-1.84	-6.24	-0.36	-0.16
8912. 	b	4.18	0	84.48	-65.6	-9.2	11.52	-14.4	-0.8
8913. 	W	80.379	1	-77.44	-77.08	88.32	-10.56	-16.92	7.68
8914. 	b	4.18	0	-26.4	-68.88	-58.88	-3.6	-15.12	-5.12
8915. 	b	4.18	0	31.68	29.52	42.32	4.32	6.48	3.68
8916. 	b	4.18	0	-29.92	-63.96	82.8	-4.08	-14.04	7.2
8917. 	b	4.18	0	28.16	8.2	-49.68	3.84	1.8	-4.32
8918. 	b	4.18	0	12.32	47.56	-38.64	1.68	10.44	-3.36
8919. 	b	4.18	0	24.64	-52.48	64.4	3.36	-11.52	5.6
8920. 	b	4.18	0	-22.88	70.52	-22.08	-3.12	15.48	-1.92
8921. 	W	80.379	1	-75.68	50.84	11.04	-10.32	11.16	0.96
8922. 	Tau	1.777	0	-42.24	-70.52	-31.28	-5.76	-15.48	-2.72
8923. 	b	4.18	0	82.72	-42.64	-73.6	11.28	-9.36	-6.4
8924. 	b	4.18	0	-22.88	-59.04	-73.6	-3.12	-12.96	-6.4
8925. 	b	4.18	0	15.84	24.6	-12.88	2.16	5.4	-1.12
8926. 	Z	91.187	1	-38.72	-9.84	-9.2	-5.28	-2.16	-0.8
8927. 	b	4.18	0	-24.64	34.44	-88.32	-3.36	7.56	-7.68
8928. 	Z	91.187	1	-35.2	-65.6	-31.28	-4.8	-14.4	-2.72
8929. 	Z	91.187	1	-35.2	-70.52	12.88	-4.8	-15.48	1.12
8930. 	Z	91.187	1	-36.96	52.48	68.08	-5.04	11.52	5.92
8931. 	b	4.18	0	28.16	14.76	1.84	3.84	3.24	0.16
8932. 	b	4.18	0	-5.28	57.4	-11.04	-0.72	12.6	-0.96
8933. 	W	80.379	1	-59.84	78.72	-36.8	-8.16	17.28	-3.2
8934. 	b	4.18	0	17.6	-4.92	12.88	2.4	-1.08	1.12
8935. 	b	4.18	0	73.92	59.04	-58.88	10.08	12.96	-5.12
8936. 	b	4.18	0	14.08	-3.28	82.8	1.92	-0.72	7.2
8937. 	W	80.379	1	-66.88	-50.84	-71.76	-9.12	-11.16	-6.24
8938. 	b	4.18	0	86.24	-44.28	14.72	11.76	-9.72	1.28
8939. 	b	4.18	0	47.52	36.08	92	6.48	7.92	8
8940. 	b	4.18	0	72.16	52.48	84.64	9.84	11.52	7.36
8941. 	b	4.18	0	28.16	41	20.24	3.84	9	1.76
8942. 	Tau	1.777	0	-40.48	27.88	-55.2	-5.52	6.12	-4.8
8943. 	b	4.18	0	19.36	45.92	-90.16	2.64	10.08	-7.84
8944. 	b	4.18	0	-29.92	-63.96	-62.56	-4.08	-14.04	-5.44
8945. 	b	4.18	0	56.32	50.84	79.12	7.68	11.16	6.88
8946. 	b	4.18	0	-8.8	41	-7.36	-1.2	9	-0.64
8947. 	b	4.18	0	51.04	77.08	38.64	6.96	16.92	3.36
8948. 	b	4.18	0	33.44	-1.64	-46	4.56	-0.36	-4
8949. 	b	4.18	0	63.36	-1.64	-5.52	8.64	-0.36	-0.48
8950. 	b	4.18	0	70.4	1.64	-14.72	9.6	0.36	-1.28
8951. 	b	4.18	0	82.72	8.2	40.48	11.28	1.8	3.52
8952. 	b	4.18	0	10.56	-32.8	42.32	1.44	-7.2	3.68
8953. 	W	80.379	1	-54.56	36.08	-27.6	-7.44	7.92	-2.4
8954. 	b	4.18	0	35.2	26.24	34.96	4.8	5.76	3.04
8955. 	b	4.18	0	75.68	-80.36	-33.12	10.32	-17.64	-2.88
8956. 	b	4.18	0	-21.12	-32.8	-27.6	-2.88	-7.2	-2.4
8957. 	b	4.18	0	-15.84	-67.24	-66.24	-2.16	-14.76	-5.76
8958. 	b	4.18	0	82.72	-37.72	-60.72	11.28	-8.28	-5.28
8959. 	W	80.379	1	-79.2	8.2	-71.76	-10.8	1.8	-6.24
8960. 	b	4.18	0	15.84	73.8	42.32	2.16	16.2	3.68
8961. 	b	4.18	0	-33.44	8.2	55.2	-4.56	1.8	4.8
8962. 	W	80.379	1	-68.64	36.08	53.36	-9.36	7.92	4.64
8963. 	b	4.18	0	26.4	4.92	-27.6	3.6	1.08	-2.4
8964. 	W	80.379	1	-68.64	-62.32	-49.68	-9.36	-13.68	-4.32
8965. 	b	4.18	0	45.76	-44.28	-38.64	6.24	-9.72	-3.36
8966. 	W	80.379	1	-52.8	45.92	-57.04	-7.2	10.08	-4.96
8967. 	b	4.18	0	0	-80.36	-33.12	0	-17.64	-2.88
8968. 	b	4.18	0	-31.68	6.56	38.64	-4.32	1.44	3.36
8969. 	b	4.18	0	-28.16	59.04	-49.68	-3.84	12.96	-4.32
8970. 	b	4.18	0	12.32	-36.08	18.4	1.68	-7.92	1.6
8971. 	b	4.18	0	40.48	9.84	-16.56	5.52	2.16	-1.44
8972. 	W	80.379	1	-52.8	72.16	9.2	-7.2	15.84	0.8
8973. 	b	4.18	0	49.28	21.32	-69.92	6.72	4.68	-6.08
8974. 	b	4.18	0	-28.16	-59.04	14.72	-3.84	-12.96	1.28
8975. 	W	80.379	1	-80.96	-42.64	79.12	-11.04	-9.36	6.88
8976. 	b	4.18	0	-28.16	65.6	88.32	-3.84	14.4	7.68
8977. 	Tau	1.777	0	-45.76	24.6	60.72	-6.24	5.4	5.28
8978. 	b	4.18	0	1.76	21.32	0	0.24	4.68	0
8979. 	b	4.18	0	63.36	78.72	62.56	8.64	17.28	5.44
8980. 	b	4.18	0	70.4	60.68	47.84	9.6	13.32	4.16
8981. 	b	4.18	0	51.04	-50.84	-29.44	6.96	-11.16	-2.56
8982. 	b	4.18	0	63.36	-62.32	-18.4	8.64	-13.68	-1.6
8983. 	W	80.379	1	-54.56	57.4	1.84	-7.44	12.6	0.16
8984. 	W	80.379	1	-77.44	-34.44	22.08	-10.56	-7.56	1.92
8985. 	b	4.18	0	-1.76	-19.68	88.32	-0.24	-4.32	7.68
8986. 	b	4.18	0	-7.04	14.76	-86.48	-0.96	3.24	-7.52
8987. 	b	4.18	0	63.36	-9.84	-77.28	8.64	-2.16	-6.72
8988. 	Tau	1.777	0	-42.24	-49.2	-44.16	-5.76	-10.8	-3.84
8989. 	b	4.18	0	-31.68	-14.76	-64.4	-4.32	-3.24	-5.6
8990. 	W	80.379	1	-66.88	75.44	86.48	-9.12	16.56	7.52
8991. 	W	80.379	1	-70.4	73.8	68.08	-9.6	16.2	5.92
8992. 	b	4.18	0	42.24	-39.36	-7.36	5.76	-8.64	-0.64
8993. 	b	4.18	0	40.48	-55.76	12.88	5.52	-12.24	1.12
8994. 	W	80.379	1	-56.32	73.8	44.16	-7.68	16.2	3.84
8995. 	b	4.18	0	-28.16	9.84	-88.32	-3.84	2.16	-7.68
8996. 	b	4.18	0	1.76	42.64	79.12	0.24	9.36	6.88
8997. 	b	4.18	0	0	-68.88	9.2	0	-15.12	0.8
8998. 	W	80.379	1	-51.04	-45.92	-49.68	-6.96	-10.08	-4.32
8999. 	b	4.18	0	52.8	-67.24	-55.2	7.2	-14.76	-4.8
9000. 	W	80.379	1	-79.2	-37.72	-68.08	-10.8	-8.28	-5.92
9001. 	b	4.18	0	38.72	-72.16	90.16	5.28	-15.84	7.84
9002. 	W	80.379	1	-79.2	-13.12	64.4	-10.8	-2.88	5.6
9003. 	W	80.379	1	-54.56	32.8	12.88	-7.44	7.2	1.12
9004. 	W	80.379	1	-82.72	82	-14.72	-11.28	18	-1.28
9005. 	Z	91.187	1	-38.72	-70.52	22.08	-5.28	-15.48	1.92
9006. 	b	4.18	0	26.4	16.4	-47.84	3.6	3.6	-4.16
9007. 	b	4.18	0	14.08	77.08	27.6	1.92	16.92	2.4
9008. 	b	4.18	0	82.72	4.92	-20.24	11.28	1.08	-1.76
9009. 	b	4.18	0	-22.88	18.04	12.88	-3.12	3.96	1.12
9010. 	W	80.379	1	-86.24	26.24	42.32	-11.76	5.76	3.68
9011. 	b	4.18	0	84.48	37.72	79.12	11.52	8.28	6.88
9012. 	b	4.18	0	33.44	13.12	-62.56	4.56	2.88	-5.44
9013. 	b	4.18	0	65.12	-63.96	0	8.88	-14.04	0
9014. 	b	4.18	0	56.32	-26.24	22.08	7.68	-5.76	1.92
9015. 	b	4.18	0	7.04	0	-47.84	0.96	0	-4.16
9016. 	b	4.18	0	68.64	80.36	69.92	9.36	17.64	6.08
9017. 	b	4.18	0	73.92	-36.08	51.52	10.08	-7.92	4.48
9018. 	b	4.18	0	75.68	18.04	-86.48	10.32	3.96	-7.52
9019. 	b	4.18	0	61.6	73.8	22.08	8.4	16.2	1.92
9020. 	b	4.18	0	-31.68	77.08	23.92	-4.32	16.92	2.08
9021. 	b	4.18	0	-24.64	31.16	29.44	-3.36	6.84	2.56
9022. 	b	4.18	0	7.04	-19.68	88.32	0.96	-4.32	7.68
9023. 	b	4.18	0	-3.52	44.28	-46	-0.48	9.72	-4
9024. 	b	4.18	0	52.8	-72.16	-20.24	7.2	-15.84	-1.76
9025. 	b	4.18	0	-15.84	-54.12	22.08	-2.16	-11.88	1.92
9026. 	b	4.18	0	49.28	-22.96	33.12	6.72	-5.04	2.88
9027. 	b	4.18	0	36.96	80.36	-51.52	5.04	17.64	-4.48
9028. 	b	4.18	0	-19.36	6.56	58.88	-2.64	1.44	5.12
9029. 	W	80.379	1	-56.32	47.56	64.4	-7.68	10.44	5.6
9030. 	b	4.18	0	33.44	-9.84	51.52	4.56	-2.16	4.48
9031. 	W	80.379	1	-86.24	-68.88	79.12	-11.76	-15.12	6.88
9032. 	W	80.379	1	-79.2	36.08	33.12	-10.8	7.92	2.88
9033. 	W	80.379	1	-72.16	-9.84	75.44	-9.84	-2.16	6.56
9034. 	W	80.379	1	-65.12	31.16	-77.28	-8.88	6.84	-6.72
9035. 	b	4.18	0	59.84	45.92	31.28	8.16	10.08	2.72
9036. 	b	4.18	0	-8.8	16.4	84.64	-1.2	3.6	7.36
9037. 	b	4.18	0	84.48	41	18.4	11.52	9	1.6
9038. 	b	4.18	0	-24.64	-9.84	40.48	-3.36	-2.16	3.52
9039. 	W	80.379	1	-72.16	-26.24	-55.2	-9.84	-5.76	-4.8
9040. 	b	4.18	0	42.24	-67.24	5.52	5.76	-14.76	0.48
9041. 	b	4.18	0	68.64	52.48	64.4	9.36	11.52	5.6
9042. 	b	4.18	0	-15.84	4.92	80.96	-2.16	1.08	7.04
9043. 	b	4.18	0	36.96	52.48	-40.48	5.04	11.52	-3.52
9044. 	b	4.18	0	0	27.88	-46	0	6.12	-4
9045. 	W	80.379	1	-77.44	-80.36	79.12	-10.56	-17.64	6.88
9046. 	b	4.18	0	70.4	-34.44	-9.2	9.6	-7.56	-0.8
9047. 	b	4.18	0	45.76	16.4	-1.84	6.24	3.6	-0.16
9048. 	b	4.18	0	33.44	73.8	-62.56	4.56	16.2	-5.44
9049. 	b	4.18	0	-7.04	47.56	88.32	-0.96	10.44	7.68
9050. 	b	4.18	0	73.92	-32.8	71.76	10.08	-7.2	6.24
9051. 	Tau	1.777	0	-42.24	-36.08	31.28	-5.76	-7.92	2.72
9052. 	b	4.18	0	-22.88	-67.24	60.72	-3.12	-14.76	5.28
9053. 	b	4.18	0	8.8	31.16	-66.24	1.2	6.84	-5.76
9054. 	b	4.18	0	-29.92	-50.84	-51.52	-4.08	-11.16	-4.48
9055. 	W	80.379	1	-82.72	24.6	-20.24	-11.28	5.4	-1.76
9056. 	b	4.18	0	80.96	-47.56	-7.36	11.04	-10.44	-0.64
9057. 	b	4.18	0	-12.32	77.08	-3.68	-1.68	16.92	-0.32
9058. 	b	4.18	0	58.08	-34.44	-31.28	7.92	-7.56	-2.72
9059. 	b	4.18	0	31.68	-34.44	-11.04	4.32	-7.56	-0.96
9060. 	b	4.18	0	40.48	21.32	-49.68	5.52	4.68	-4.32
